startup_id,name,category,description,founded_date,funding_stage,funding_amount,team_size,location,status,website,success_score
STARTUP_1719,User-Friendly Cybersecurity Platform,Cybersecurity,"We are building a comprehensive cybersecurity solution that helps developers to automate workflows using IoT sensors. Our platform enables data-driven decisions and provides detailed analytics. Our focus areas include compliance management, incident response, security monitoring.",2025-08-04 19:34:18.282854,Series B,50000,14,Bangalore,Failed,www.cybersecurity1718.com,0.26449233634226904
STARTUP_1720,Seamless Sustainable Platform,Sustainable Tech,"We are building a revolutionary sustainable tech solution that helps developers to achieve goals using machine learning. Our platform ensures data security and includes training resources. Our focus areas include sustainable materials, environmental monitoring, waste reduction.",2025-07-14 19:34:18.282854,Seed,10000000,30,Berlin,Active,www.sustainabletech1719.com,0.5514884659898154
STARTUP_1721,Next-Generation Legal Tech,Legal Tech,"Revolutionary legal tech solution that streamline processes for educators. Using machine learning, we automates repetitive tasks while supports multiple languages. Our focus areas include practice management, case management, legal analytics.",2024-06-05 19:34:18.282854,Series C,500000,50,San Francisco,Acquired,www.legaltech1720.com,0.36714079684061457
STARTUP_1722,Modern Cybersecurity Platform,Cybersecurity,"Our cybersecurity platform enables organizations to make better decisions through virtual reality. Key features include includes mobile apps and enables data-driven decisions. Our focus areas include network security, security monitoring, threat detection.",2024-09-13 19:34:18.282854,Series C,100000,70,Singapore,Active,www.cybersecurity1721.com,0.3657236003688569
STARTUP_1723,Modern FinTech Systems,FinTech,"Our fintech platform enables developers to increase productivity through computer vision. Key features include provides API access and increases efficiency by 3x. Our focus areas include digital payments, banking solution, wealth management.",2024-03-09 19:34:18.282854,Seed,0,66,New York,Acquired,www.fintech1722.com,0.37977029534253093
STARTUP_1724,Efficient Legal Tech,Legal Tech,"Our legal tech platform enables enterprises to improve efficiency through augmented reality. Key features include includes mobile apps and delivers real-time insights. Our focus areas include practice management, intellectual property, dispute resolution.",2025-09-10 19:34:18.282854,Pre-seed,5000000,76,Singapore,Failed,www.legaltech1723.com,0.22462660035293697
STARTUP_1725,Advanced Social Systems,Social Media,"Revolutionary social media solution that scale operations for businesses. Using blockchain, we scales with your business while provides detailed analytics. Our focus areas include live streaming, social analytics, user engagement.",2025-08-06 19:34:18.282854,Seed,50000,99,San Francisco,Active,www.socialmedia1724.com,0.12357237729087403
STARTUP_1726,Intelligent IoT Hub,IoT & Smart Home,"We are building a efficient iot & smart home solution that helps educators to manage resources using deep learning. Our platform provides personalized experiences and provides detailed analytics. Our focus areas include home automation, temperature control, security system.",2024-11-24 19:34:18.282854,Series B,500000,59,New York,Failed,www.iot&smarthome1725.com,0.4445531225849924
STARTUP_1727,Powerful Legal Cloud,Legal Tech,"Revolutionary legal tech solution that increase productivity for healthcare providers. Using artificial intelligence, we saves 10+ hours per week while supports multiple languages. Our focus areas include legal advice, dispute resolution, compliance software.",2024-07-06 19:34:18.282854,Seed,10000000,5,London,Active,www.legaltech1726.com,0.07016284809296179
STARTUP_1728,Revolutionary Cybersecurity Platform,Cybersecurity,"Our cybersecurity platform enables developers to connect and collaborate through artificial intelligence. Key features include ensures compliance and increases efficiency by 3x. Our focus areas include zero trust, vulnerability assessment, network security.",2025-04-15 19:34:18.282854,Seed,500000,63,Tokyo,Failed,www.cybersecurity1727.com,0.2790539818104328
STARTUP_1729,Powerful Healthcare Labs,Healthcare AI,"We are building a automated healthcare ai solution that helps communities to automate workflows using deep learning. Our platform increases efficiency by 3x and supports multiple languages. Our focus areas include patient care, elderly care, health analytics.",2024-07-04 19:34:18.282854,Series B,0,36,Singapore,Active,www.healthcareai1728.com,0.1340291797099575
STARTUP_1730,Efficient Sustainable Solutions,Sustainable Tech,"A advanced startup focused on sustainable tech for organizations. We leverage IoT sensors to achieve goals and provide increases efficiency by 3x. Our focus areas include waste reduction, green technology, sustainable materials.",2024-12-13 19:34:18.282854,Series A,50000,49,San Francisco,Active,www.sustainabletech1729.com,0.1339106174494747
STARTUP_1731,Scalable Cybersecurity Cloud,Cybersecurity,"A automated startup focused on cybersecurity for organizations. We leverage computer vision to reduce costs and provide improves accuracy by 95%. Our focus areas include compliance management, zero trust, fraud prevention.",2025-07-15 19:34:18.282854,Series B,1000000,82,Tokyo,Active,www.cybersecurity1730.com,0.19630830848890748
STARTUP_1732,Efficient Social Solutions,Social Media,"A automated startup focused on social media for creators. We leverage computer vision to automate workflows and provide delivers real-time insights. Our focus areas include user engagement, social commerce, content creation.",2023-10-22 19:34:18.282854,Seed,10000000,71,Tokyo,Active,www.socialmedia1731.com,0.3290707287049142
STARTUP_1733,Revolutionary Travel Hub,Travel Tech,"Our travel tech platform enables educators to scale operations through cloud computing. Key features include includes mobile apps and delivers real-time insights. Our focus areas include expense tracking, travel insurance, virtual tours.",2024-11-07 19:34:18.282854,Series B,50000,24,Berlin,Failed,www.traveltech1732.com,0.38298270533294027
STARTUP_1734,Innovative EdTech AI,EdTech,"Revolutionary edtech solution that improve efficiency for individuals. Using machine learning, we delivers real-time insights while supports multiple languages. Our focus areas include virtual classroom, student engagement, personalized education.",2024-10-12 19:34:18.282854,Series B,100000,75,Berlin,Active,www.edtech1733.com,0.2826649497906767
STARTUP_1735,Comprehensive Remote Tech,Remote Work,"We are building a next-generation remote work solution that helps educators to innovate faster using deep learning. Our platform enables data-driven decisions and includes training resources. Our focus areas include digital workspace, remote hiring, cloud storage.",2024-08-15 19:34:18.282854,Seed,0,18,San Francisco,Active,www.remotework1734.com,0.5897867203710088
STARTUP_1736,Innovative EdTech Hub,EdTech,"Our edtech platform enables financial institutions to automate workflows through edge computing. Key features include offers custom solutions and provides personalized experiences. Our focus areas include personalized education, course marketplace, e-learning platform.",2023-11-18 19:34:18.282854,Series C,10000000,48,San Francisco,Active,www.edtech1735.com,0.28720113965590294
STARTUP_1737,Cutting-Edge Legal Systems,Legal Tech,"A cutting-edge startup focused on legal tech for professionals. We leverage deep learning to improve efficiency and provide increases efficiency by 3x. Our focus areas include legal research, legal advice, case management.",2024-05-17 19:34:18.282854,Series B,500000,69,Bangalore,Active,www.legaltech1736.com,0.19218871016995553
STARTUP_1738,User-Friendly Travel Tech,Travel Tech,"We are building a automated travel tech solution that helps organizations to connect and collaborate using machine learning. Our platform automates repetitive tasks and provides API access. Our focus areas include accommodation platform, travel booking, travel community.",2025-08-13 19:34:18.282854,Series B,5000000,68,Tokyo,Acquired,www.traveltech1737.com,0.19033508274153377
STARTUP_1739,Next-Generation IoT Solutions,IoT & Smart Home,"Our iot & smart home platform enables financial institutions to achieve goals through artificial intelligence. Key features include includes training resources and provides personalized experiences. Our focus areas include IoT platform, smart devices, connected appliances.",2024-12-07 19:34:18.282854,Series C,5000000,26,Berlin,Active,www.iot&smarthome1738.com,0.36179222864857574
STARTUP_1740,Comprehensive Sustainable AI,Sustainable Tech,"A powerful startup focused on sustainable tech for educators. We leverage artificial intelligence to improve efficiency and provide provides personalized experiences. Our focus areas include renewable energy, eco-friendly, circular economy.",2023-11-20 19:34:18.282854,Seed,1000000,56,Tokyo,Active,www.sustainabletech1739.com,0.2195958999389999
STARTUP_1741,Modern Healthcare Labs,Healthcare AI,"Our healthcare ai platform enables communities to reduce costs through blockchain. Key features include integrates with existing systems and delivers real-time insights. Our focus areas include medical diagnosis, health analytics, patient care.",2023-10-23 19:34:18.282854,Series B,500000,62,San Francisco,Active,www.healthcareai1740.com,0.15257288319340895
